N,P,K,Temperature,Humidity,pH,Rainfall,Crop
51.29065806111684,38.86513595623746,150.73125684732054,27.674864532606737,20.485786817982905,6.600625977812433,269.7124688121312,Chickpea
63.84979779038503,6.7365650788240705,68.0727486532235,37.36078638469307,89.41437905721183,6.446092702578131,142.21977356321824,Rice
109.9246345950219,70.62751516503081,83.62942589880304,14.791569007008272,40.106863506342535,7.1253862782696595,85.29659232798245,Chickpea
27.954329502170363,47.17713650640005,52.38479877934469,36.99331766874913,69.9003912832849,4.456061099335859,134.73922972397222,Maize
71.99282137790563,88.77004780168623,24.393134193084947,32.981457126613165,42.42998988612091,6.502662710831352,219.34516234894392,Maize
82.93803964068594,46.61329307920641,40.80632748831676,28.199891415543686,47.769340152927285,8.819214186993573,50.63259558488585,Chickpea
6.503057780799681,46.98867561097786,164.50280905929716,33.21352267704977,36.7106591074361,3.5990877384800983,95.41745827195112,Maize
85.05627926620137,109.04704782242447,140.50916103675516,23.17941908941281,43.630262495302375,5.246669826075976,33.16944391836829,Cotton
23.873377316220814,11.739997036969482,114.38577519709538,13.63007575028755,49.41488425014944,3.515709353240603,140.4359060318344,Acidic crops
9.107223017939132,131.4052993268782,100.01797457335361,32.035206885261324,75.89557390739532,6.1605523785590295,250.31265917593046,Maize
132.84397521546666,124.3169424147654,189.4868567312249,27.11106350332822,58.036344607074696,8.161219267159902,27.058971715676805,Cotton
135.18848463043832,98.49265565169691,19.54698955573368,31.11418053894287,94.97482606692152,8.612139706333622,208.00747280507287,Rice
113.17562873630456,88.0510198150338,61.12016264758319,20.596157457894304,17.880773673215305,9.549214471212842,279.527102702271,Chickpea
42.645927684271896,129.9223497395513,74.9875707141428,40.44964354916028,57.31234158503841,7.394429523013034,86.0896382862598,Maize
13.674095960893741,30.946225134020022,161.48516244255757,29.29920841328764,64.2512194451119,5.129611946578531,213.09984920635895,Chickpea
95.79262371170196,16.055682706716006,203.50292403239428,11.780546701751497,92.97684230935042,9.414546874474873,291.37583869596574,Chickpea
61.621349123544185,38.531423787335335,53.13410295143061,24.498159275584563,18.50305376963206,8.462020824834408,287.80952852840005,Chickpea
17.085352878269035,116.24095901802664,179.8614668274161,35.196826310552844,63.334214511960965,7.176342291220125,85.53380858140476,Maize
69.32476741557782,9.853837341707665,171.12455208635825,36.51529620445631,87.28535888914033,7.952097380601191,48.10206589827631,Cotton
4.814392956130575,86.59295691168855,49.93147952835332,26.061437141455183,34.98482075419473,9.415624672047546,61.43737378885423,Chickpea
127.3048562910295,144.3612522667834,84.86651603984451,40.02669022201241,89.22299579879665,8.0593217822267,215.43611940488373,Rice
36.229197424002365,124.79745313725552,86.93457385850382,18.141628458080987,15.928211492951952,5.857596848542298,222.03354326355594,Chickpea
92.75311980955748,78.00239646610252,200.64413370531167,23.129894533615506,76.9248707909339,8.063380494650218,207.70518778880214,Chickpea
43.639550652517535,13.909727300129928,41.178380275779666,40.161032178857056,94.08118040991982,3.7577802415064823,113.66339963111642,Rice
72.80952296489352,121.39229201399938,164.83159422095642,40.07935940485811,70.49040007022532,5.9730595957157195,67.41496694673377,Maize
76.53943910805916,88.85699114480947,71.83854283462199,32.731375631981365,51.837000360328304,6.100467403811708,181.7096596719216,Maize
25.879623773573787,21.090619588339358,151.17406915523208,38.77842109456549,18.137326908417393,4.567764700293342,154.71153196526268,Maize
135.7418478870382,18.140019875269868,89.00220085913257,11.898187016772521,92.96973103908475,3.647747075531329,222.8887763147126,Acidic crops
108.51859527055603,132.34775472112295,120.671952623308,38.9883246696514,54.51032704012964,4.353639914481554,142.94223788247132,Maize
131.5298518189865,98.68803681133099,171.52235466522623,19.989634738602916,16.779221640723556,7.689577573101153,114.37569909230686,Chickpea
125.27582905987083,121.10015190434578,165.83311299677683,15.02376978374475,73.27970159860915,8.634648424727601,101.81639236354191,Chickpea
83.70599703355192,128.05704603951745,178.28463670794002,17.154007288337418,55.49708518077007,9.824502353452635,79.00989600583452,Chickpea
129.06239290323634,85.04812928676512,16.923465068931804,23.387100929684664,24.93152464132612,5.716726419894364,94.10406721751055,Chickpea
12.38895028726873,77.44248924570577,143.41011060794898,17.566600960695908,32.6202396960272,7.336027022471051,46.57234504254459,Cotton
27.437600738680327,65.25983744493863,32.99747534435257,19.98780875197582,19.813953178974856,9.497727787616782,116.66093473932419,Chickpea
6.331820447475329,49.3725222907567,88.1637136036822,13.51074916390031,63.402097645083046,4.569067400564177,30.370064818138673,Cotton
45.54624630685701,65.84343452021965,114.71768301093769,19.13656911800905,67.48352047604679,8.092931752593554,72.04169089695549,Chickpea
54.41482055652748,113.3431518022219,85.54789694936615,28.772705127515845,57.5409665093905,8.331863892154644,227.87686064866324,Chickpea
37.988864448345424,89.26928034211842,108.92233516060149,24.220694412378137,84.16223237172358,4.069443429563766,110.71292575096878,Acidic crops
116.0232512812701,129.95326059367846,204.30526175972383,20.900484767133303,87.91625422183516,9.011996065171616,206.03671442139932,Chickpea
49.9454657371025,67.07320201308627,32.043462742570945,34.85117929711328,66.93588591640733,8.703872301509401,219.56548923360285,Maize
39.330831356233304,89.99254102062557,140.09120906728512,39.9834980016268,15.390679014985313,3.7137792420955806,181.82764381380076,Maize
75.97745164215479,93.38305743287842,84.20019327712305,35.211943879293656,73.7421355664314,4.082940255232329,286.8138418737173,Maize
19.72939149646677,87.83760272288558,31.601959781465755,20.386824503907008,50.03893304669006,3.8144121209078548,26.1624269078878,Cotton
112.30757730556556,103.36872823197228,36.74735267486191,34.78103165753063,62.65516481585608,5.642358603515918,225.61930212856234,Maize
10.437090115167916,38.24068557247288,194.85462124912337,14.104108368344388,69.79639147261462,6.759449540351527,286.83856567982747,Chickpea
138.16417112407242,76.73092885641069,180.9202993423524,13.348097784386054,44.245230524965066,6.907025458909624,259.99776793305244,Chickpea
108.11426770153204,19.591472393168672,186.40839208300437,20.862383592561947,92.71192219218841,5.213067262524433,66.89095759097421,Chickpea
27.820195414784138,58.831585870273756,203.3065551654773,36.98881267963759,25.754851107106294,9.334220073985755,111.08872716860671,Maize
0.7730963973043359,73.27338960697702,46.66307800170359,17.397553828756337,71.7142595225287,5.856881855180244,68.15885666964503,Chickpea
114.16459998367678,96.31139633636614,76.08786747281235,11.007543970563919,14.672744086287627,3.791520998178256,187.42385597686922,Acidic crops
98.9600281386664,138.0743473620685,138.84380598497333,13.396662778701794,93.35766951214296,5.421453513864873,218.2594777884968,Chickpea
102.06100352573823,89.09114931676982,101.76050797212945,38.77019940168235,23.919103391856822,6.899100304282595,108.3782152598665,Maize
107.9778485360324,109.10314826471837,88.6779066756667,30.919036637680342,22.41260167761763,6.112619664564685,170.23677822503257,Maize
10.36625124277265,75.87724832932838,76.56224986711861,17.63672060161219,42.77215262596688,5.252592122235258,212.34501053679932,Chickpea
50.18520199619817,93.77456439268639,123.75612638869045,28.17982430395353,46.23991745634139,4.3404687984916315,137.37460299953256,Acidic crops
16.22166833351816,14.93051025872828,120.1186857280164,27.21252882264473,32.622656183606125,8.742652800615872,257.70171901966324,Chickpea
120.83447962258309,40.61482131785858,37.29156681284802,31.67471564757908,64.32790200926917,9.875329549594827,234.76803700354193,Maize
87.2617377558581,55.65943304871942,99.34796750368781,16.93824564931441,52.16915538258789,5.609069654552846,38.1834877448437,Cotton
46.325723479370886,71.1490697009119,115.69435524196997,38.967664253084486,17.222012863012974,5.942374682730265,192.93494567715956,Maize
8.898169040043308,11.390824370333723,119.0573877462781,19.596962816592452,41.6302513228282,7.455440157932525,85.64403572190638,Chickpea
43.537525040192705,24.603373657464477,47.02143858247036,33.02519472377067,83.59201411050607,8.098025438307465,175.24582940396925,Rice
45.525665083744585,43.75400309078281,153.45427845045737,9.3627501583903,73.26948123068976,6.008989022742984,286.3106758962279,Chickpea
102.14486496732897,141.01457672614708,10.039818964213927,21.80573383330574,76.27645798107979,9.291548908683618,264.6671434659808,Chickpea
89.25804598972984,51.38858099442711,75.96637110863253,21.074672646762412,73.98899700914126,7.084025531065078,132.69601170631813,Chickpea
124.20978396068571,72.48574813569155,161.0425297071267,27.76760655754721,40.88819332824934,6.382496488997958,101.27000400556469,Chickpea
66.11008952267291,32.45367978337501,117.77858421108047,11.338495536024158,22.821265337564338,7.638705620223393,85.38823751993684,Chickpea
16.743194431362237,90.50920995060756,57.23248650217205,36.37558494304119,37.59594423482971,9.597944628794709,168.29238527928823,Maize
99.8542702112193,44.2956501722364,143.99062386860953,16.400549981688144,85.41764316583111,8.585134684298914,51.97249485106546,Chickpea
106.50990680636565,33.97896098137975,118.47818883121468,32.42861973938216,98.13025321045258,3.756084035424796,172.95337976046594,Rice
78.57880765972948,77.32016798243707,164.24872189127743,36.83210310121886,56.5239197604035,5.626783428735742,20.57088514238926,Cotton
107.93540519363854,5.770811882458915,152.00503723796467,28.409505772828812,15.129380345920111,6.511485983687825,110.26258231041946,Chickpea
69.1313834910147,6.072964570891546,127.02158440724693,34.6568239145973,26.27383143747658,5.512912462138274,81.36373267628466,Maize
73.18259611347916,35.66963327426009,102.6355350621628,31.898924896303697,41.837889189540725,7.981200389314922,290.2959454880935,Maize
59.855742570196945,10.140990750114959,31.63642513350468,21.20798992060507,63.76904730469721,8.78812255912052,222.44608907241116,Chickpea
3.5586777441733264,20.123605578296793,57.26660357707675,37.02916301227144,20.720506716354343,8.18060860918574,117.43860510654832,Maize
15.104799779062624,52.44049090742522,88.81989458341705,19.08507780900493,94.95704903969488,9.831733035700962,46.02021856416557,Cotton
4.400085996142796,117.36199514117381,124.85985740127774,28.735330829527953,45.51465406581626,5.244304946515387,163.92224538346252,Chickpea
89.09745757692926,85.08681007170212,107.74157104306096,34.81438109603974,92.32595063257237,9.099932768156297,79.55985579677237,Rice
44.009837350685736,76.7734816338983,62.636905191905896,22.02556125245652,81.03461413572536,8.406385057116712,169.3810567143333,Chickpea
71.19989676305839,46.08843524913703,6.29287155794211,19.366589505848136,78.88988680008218,5.817944048372135,252.51427069715,Chickpea
127.05930634965303,135.4455207205943,104.24784438016279,24.831175755031516,66.17452407138084,8.1983970794046,191.4519087393953,Chickpea
34.900912080842495,60.582105773206834,62.12519771244862,37.34692595278547,67.89001635793271,4.166086121076781,196.45655947546513,Maize
57.45360922498816,17.192987351408007,151.92166014210702,41.25426953378371,68.84927661098922,8.551734286979535,170.66052338836786,Maize
105.77715939602682,91.38931225649218,9.789253054096697,27.82341110881017,68.05567859068726,6.9069158565574575,278.0725724347949,Chickpea
32.03174316882715,20.937375086724195,121.96556226115817,31.885170565795455,61.643763784559894,5.3706571053392205,279.3621365373698,Maize
10.77718737603102,53.33123999223689,193.29484750121307,40.32424941613811,98.638398580287,7.696974731418753,162.78832221855487,Rice
40.56520340792753,76.03767142049324,39.881853422299905,12.239285114311691,76.91084351489701,7.606367991772218,105.23171337460859,Chickpea
22.570980215560617,127.39115345592461,99.32989815011908,16.89954236752916,80.72891620756056,4.840711825405438,148.01114633507336,Acidic crops
130.15767132796023,74.09652124761661,23.284398363427634,33.540610218180234,88.89557068965414,3.6945434547937674,72.08175538160073,Rice
113.13685313901837,103.316227244433,130.13638245227054,37.54868172073927,32.73719971306011,6.2751845561707125,197.16735408996064,Maize
88.67652591145928,143.99435745986986,115.10633611924511,38.71031308873718,21.4652556026277,7.144875963804296,159.27567858103905,Maize
122.00448262628048,23.408476785717426,86.47310484256647,23.28724047223715,55.58747432918018,9.11027378157183,48.92786287987314,Cotton
112.51409076587602,43.46241357273273,109.27540429474824,11.917962589986153,58.25389947544785,9.440587492144605,75.16584792936503,Chickpea
26.119808244045018,60.240650583670494,184.31493169380204,24.07857355775674,85.19504218571797,6.884353396203306,153.5856470190884,Chickpea
124.95825978859689,64.05594499543639,44.258860462213406,16.852637198226176,52.2434960286397,8.324342296118687,267.03849831891455,Chickpea
75.5079138681911,62.54295053717641,9.512902341069447,18.962756279382184,63.10793368403874,6.31154094289918,177.7132594075082,Chickpea
113.04162172296876,132.06554035791768,177.33297693982018,35.752137733628956,59.36456524290068,8.274925802066516,209.73488355797573,Maize
125.45278198928905,104.9645702253599,120.4234164775813,11.435895302303454,17.566338011256935,4.810729759610668,114.4838396837813,Acidic crops
44.52048649606094,90.10672997269853,183.13169109236847,37.68258449007651,66.90087365903615,5.874814302742601,179.10950840560156,Maize
15.407269433874745,48.312180500789495,124.38904468263452,23.7256510952635,85.09770093369856,7.559059192407135,144.61632867564654,Chickpea
31.910922755871837,120.33065379098126,167.03221799194048,29.602631195410773,27.766296860481226,3.6162109798853046,203.50402870050098,Acidic crops
59.795090407675886,138.70847160789845,90.93467267102959,11.928862870125199,65.11536325072395,8.123752386169306,34.265064926572784,Cotton
114.52206722914903,119.96775955703171,154.97198625765375,20.57383183466906,65.05370155016843,8.847427208116269,157.38679013605454,Chickpea
120.50228165588808,5.219114726806207,187.6082933779712,11.93056207361812,28.337814426818674,6.054506631001289,102.51554905253722,Chickpea
0.9732982743666985,94.09619182567698,119.42459274444126,42.357875928550726,24.85613555397793,6.366831469933851,110.91206554138657,Maize
71.5046223608592,12.158953401894102,41.15703011247591,36.973431561486144,98.09444112448945,8.948206158185798,287.4311377162969,Rice
58.43754044082906,41.06501084672106,58.759523006039636,24.841183127040466,47.962989005334705,8.464189666086614,71.00742741503555,Chickpea
31.095093465902234,13.333458048688037,44.72891537948116,16.603728936496125,33.74455780586175,5.3441567298136,106.75730474210782,Chickpea
16.781151426715592,89.53136341291429,54.371405519146585,41.37758317321985,28.94824855084906,5.57344708199385,162.00112531075544,Maize
47.266123996507915,101.12258788896494,66.28308987020728,20.826421190871315,71.3799465113666,7.844820687299818,260.2077942804104,Chickpea
132.0073585477527,21.028269329226717,116.0267573506377,14.41835666588938,66.40757292148234,7.104467791668232,136.07595013969163,Chickpea
45.24841048290573,58.73744362629713,122.59832589276655,28.454437157043028,69.32370651542419,4.53826925501758,227.0689346150004,Acidic crops
72.63068704407125,68.87311125377587,90.29994944837223,41.73771680003409,21.82451535222917,5.483551419066665,258.3576367135366,Maize
98.42265424532489,56.66742304652832,128.08415596416708,8.933677138461258,90.69720688911636,9.259892972023387,106.4155485540562,Chickpea
50.908144333101156,21.943500067927026,21.314985122273185,17.11055702956456,47.58227692717362,7.904316395022486,129.42382604211525,Chickpea
136.0494915809345,63.65269062624656,22.557647411631994,41.55182265032323,41.09308424979561,9.810235633187325,119.35828580773189,Maize
134.74262129189557,110.16492669317854,39.36589207153169,14.770900243314957,53.83190373968171,8.408880191876925,251.81720037664385,Chickpea
35.24952141555098,14.941073034655766,108.61549960806894,12.752196462229715,47.65064862142222,9.528636365718977,32.53286230929648,Cotton
69.61479082493396,16.225201971466483,47.79893573966271,28.69953383141318,88.13583376839696,4.883606872771042,105.97190480325592,Acidic crops
42.122963374347755,54.66798085703779,61.656880698515465,38.878349432989566,93.75181337941977,8.437503198828324,209.1435198672056,Rice
39.87766921284547,136.8415996266495,85.06256723459882,25.451132637518025,40.24525000644133,3.6293921289459035,177.4498372291218,Acidic crops
5.164172629634591,98.60017054120797,167.37322480207595,43.51029255828992,88.16651153782614,7.792864138953817,141.53207081957638,Rice
85.33900675718556,100.01379393415907,7.772427182572024,32.50309231387595,81.12022757507724,6.503406579969544,170.35960199026698,Rice
70.3750632520406,55.668798717301094,134.87576404732448,11.385214261644627,93.88405598547713,5.719264460288439,75.14827331885532,Chickpea
7.20702517499851,88.11251076919538,138.77530620813707,43.44984139570094,35.31165169189341,9.01938785467577,139.98229246918768,Maize
39.0105049931256,6.418365763884073,164.73115607132732,23.03550886362865,63.63000733534372,8.967313233008197,159.72359989944266,Chickpea
127.15722403533152,94.05344649733591,191.55058781206264,18.83034843120734,37.773561995308015,3.642730911351319,270.82069481557477,Acidic crops
33.53866469337614,132.86017266067313,9.027569789857965,28.26998350686821,84.76007893641399,7.400832783676359,92.73825877578582,Chickpea
20.285282092771233,90.76028556827468,35.75674110264323,19.420334954548167,14.755218293825994,5.854126235654121,261.5431064520678,Chickpea
68.52338643885882,127.3178030852883,182.2342588111986,11.817366998493316,62.59203842678687,6.160230409602875,199.36353356970557,Chickpea
137.9910635754841,106.35622776525314,96.70371243740307,8.849849173463268,43.30189337374899,8.825060731000168,25.856785119899833,Cotton
33.88773801161006,21.878178296516634,117.91812778669271,24.490459016917157,41.88945695515363,5.482974537777141,221.71997479172137,Chickpea
94.098976636823,131.34346302001785,137.60544074462948,38.00653343570808,69.4394906904504,9.535512388080768,30.086977146392222,Cotton
106.62674614602047,14.302138209808483,140.8133208991275,28.773799978489677,87.10192041634647,4.649656488781701,297.5716913669214,Acidic crops
33.26925615893595,79.75544615668693,191.34808066330163,43.67233473312609,66.38620596412939,7.741423509556338,262.88026284692216,Maize
101.95028880566034,24.899197331084075,204.38988348233394,18.81094793308728,87.24628967429477,7.801472428888094,102.8912961908867,Chickpea
51.48963858069545,6.638925502326569,149.03149218618805,18.58788176012593,36.923053065828064,5.114049033138676,91.78606311770379,Chickpea
88.52281628310112,64.08479641786946,62.44424184103016,14.375256162164654,58.71740858240588,5.578403897390093,126.27876493356985,Chickpea
88.69415950652525,46.30569907158188,180.95048045886873,14.5258192304602,52.820874090234994,8.84271035251162,119.25003305394662,Chickpea
75.00845577046618,73.04006913166442,14.844182908152321,18.75301220075067,15.295638907514727,8.375553631711696,123.74714729297447,Chickpea
12.640567807617163,85.80798414283711,51.21617057489924,36.47011758004611,61.90743823853329,5.606213634014461,108.71270747582751,Maize
116.94234938249332,11.12347012325263,184.47714349274298,40.41091199321204,70.86032971449795,6.917321900383577,192.93720044452095,Maize
44.909209096043014,22.22046131732439,56.23830288787099,42.83054222279809,64.90868157783049,3.894753896019811,65.88172488070552,Maize
26.112591455979594,83.20993550305955,49.130211924349695,16.9069089279662,77.25193134598254,4.835973647351227,255.46739742923626,Acidic crops
5.708519817666948,53.043429444172155,32.625058628049445,39.557284341931805,63.14952968273809,6.609251576706555,246.1291308091088,Maize
82.72501204635385,107.08428825692272,176.8223515293833,20.256102615779064,20.007146789739718,4.050231905786954,152.7099801045507,Acidic crops
94.85901065791954,96.32083080287155,105.01165183821735,12.738135003639268,24.256092309242828,8.8973270713084,257.3442033439641,Chickpea
2.3222960498998613,123.38461081858695,139.97864061083095,39.163869900653786,65.29857638000793,8.095239744688946,88.93104397542457,Maize
71.69302816189933,101.94899573369155,52.813276815005935,31.000086649062293,37.81072091374624,9.539255492150367,25.084953231273207,Cotton
31.709408527711314,65.19035083462074,156.6080842022433,14.549108273229056,21.10965853247248,7.938188198169774,192.40172395079378,Chickpea
90.32419065732299,99.21532713522053,157.0011089924197,23.80111088720379,51.03103456485074,9.518568782477988,147.54460607688736,Chickpea
24.411300060698803,43.55336439575859,67.51960498166002,18.82529355120966,61.69458213615253,7.048880356422176,177.92846032488163,Chickpea
96.73128333434524,47.883889828949776,87.13652660205656,34.51413044798588,42.40778200389136,7.341399110796605,270.3062896480179,Maize
54.14294848207524,115.45792238891107,46.93805548604017,24.624226448786956,75.89708154030401,9.752614749608071,289.93630200868887,Chickpea
131.14219842314284,67.4987322962215,200.31220466458086,43.32587008421284,69.34238699265642,7.609626539931266,196.6414181660332,Maize
19.252932180439053,116.77324767256935,134.12051541168233,10.71059988085987,42.75596987333795,3.697034040708778,232.68385953796312,Acidic crops
47.749289147036194,120.13913231355897,191.9087761431031,21.190032788155012,78.84160122168193,8.132337770435349,43.507125352780385,Cotton
15.886292973682469,125.05872727257973,65.67710872582663,25.618315832138215,69.76342613657454,9.29499962967946,64.89500415832771,Chickpea
129.4571065589988,133.32893301776903,161.37818259937794,26.359361060716363,68.80157988038063,8.59171359868369,224.1042562574228,Chickpea
122.82750947333734,65.33793087186147,158.1717287769484,19.826160201258727,61.618068417294324,7.236532944802705,140.16273342150333,Chickpea
36.11182788012179,49.641354564959435,143.3311303733083,34.25048469350513,15.273816621571264,7.7963424837985045,144.22294169946522,Maize
92.39776644478506,86.50782452317594,198.12779505336007,39.328672864765224,73.85136418727402,9.8372274512107,106.02379626281493,Maize
114.41110802817022,56.96413928126786,83.71106722126311,41.56130363902743,46.451573139832874,4.080237366459765,189.10581024516054,Maize
77.72811362392473,89.15038335203262,31.14346471795146,36.89775885030347,94.89313021856505,7.770366903252733,71.69439913024594,Rice
74.1510809698409,103.78202077013545,139.34177184881216,38.48524888600032,84.23769792710105,5.3137452452518,194.54541727719436,Rice
33.85932072606324,101.37670258889916,150.86196009544125,28.014030991637846,64.5478771449272,7.596578538151489,68.53346216931016,Chickpea
13.03438749282589,57.43740418281699,120.01211469176293,37.62349910229584,35.86155944554754,7.388790885657208,37.95002025277135,Cotton
125.61020611346575,28.360428237825396,46.363578626679256,19.392286429263535,31.717837125240493,4.4821237254922375,112.07247322720887,Acidic crops
126.05852800286627,65.27410738470905,105.89118833387107,22.706908797611586,43.402903621430454,4.823178532737531,84.48012911293864,Acidic crops
88.6342040182575,24.963180171467222,67.43794731382587,19.8602641822672,55.04655917609159,7.478429299476566,267.42857468251606,Chickpea
47.4641707468181,129.61358492573316,90.49330563333781,25.1118180071326,39.61360110832997,4.320671662744155,35.482555520865056,Cotton
48.889340445772525,53.42284450330004,134.04371516893278,18.766728606728414,58.32647185605728,5.197157600834066,69.31626790486357,Chickpea
101.63379504183351,26.624364611265328,154.0429485381669,42.3602393346802,28.4391713813774,8.845571505523216,172.79892231264606,Maize
125.5954363933608,8.562686386805122,51.44493818026862,19.718277517397823,97.89444549658025,5.593385638410487,153.98478577468242,Chickpea
124.19209939711642,95.41513408010779,86.06507212939067,12.2217543800718,23.527549449506978,6.623585000125843,32.9514463100045,Cotton
109.18257642006733,94.16632444366405,58.83231419832584,27.18591909515943,93.98122394044881,9.523298144933378,22.216900231011678,Cotton
89.88443046160029,52.684583321380835,44.72632277237382,10.792757837736657,92.41091997493041,4.953754168556456,294.98169465939577,Acidic crops
11.779595099306837,15.03966443867114,161.67744399916768,12.657956504169462,59.218321195567086,5.993606511091267,203.4219301697929,Chickpea
22.628019973245927,62.34804528533248,186.85053888739847,16.456689682948998,76.27982824198521,7.381329763478693,121.81944500372296,Chickpea
125.7975863937911,48.5704493088751,79.04643713691534,25.00582372088675,51.58212947665626,8.334169148825422,151.0272080751474,Chickpea
84.90006835234259,99.79688956290131,155.25578487475337,23.920457537585076,68.16795637987846,9.270581674961313,94.3275884983372,Chickpea
1.2875872263281507,89.80909492337665,184.39905787288222,36.70924598389742,43.41924264950565,9.359027120470497,116.10939924508165,Maize
14.206016001244494,56.0431219476556,174.2248421060463,34.60766542055556,40.04909619165558,8.470496475984788,200.69926634729032,Maize
92.89024767512781,35.50495759569861,41.56267770784518,23.67850846027548,63.738646717493424,4.9613173541971864,265.7099612650158,Acidic crops
0.7086217384706162,143.32503526178286,196.25837630267227,20.446276844389487,56.89008714273032,3.658779712272421,71.40655941887752,Acidic crops
22.513127198449812,68.56022696745609,80.3352880858925,19.844760563746306,63.850359562323376,5.9561531542759925,253.90453464765716,Chickpea
76.82273051132206,101.35839300923318,72.84813223476726,35.81242854656092,38.80947970004047,4.4059126463220695,54.004898669030624,Maize
96.86532767697706,24.677415460970508,17.486265455556065,10.617326977122314,45.6748946203531,8.046480943605108,79.9893373799316,Chickpea
91.27457633036407,72.98255795231569,102.2347308209766,9.247475567920144,21.473275633771745,7.731235755684588,30.538447606606546,Cotton
31.39770332447837,8.855140781725169,26.80272312818574,36.56449927824002,18.76962982927359,3.781418506377311,59.359778848063144,Maize
99.70509098865502,75.76371650746299,54.707964185485196,25.452408522017823,35.97058458704289,8.854200186438089,275.30200475355247,Chickpea
33.21487224955201,139.96243699647832,68.38852435345628,13.367751735519803,20.64810647276166,5.091956904263567,147.96991543457108,Chickpea
45.55595774229748,58.78893981801203,166.7652646983368,17.021251117348093,23.17273758827033,6.266253283142671,41.79887616056013,Cotton
104.50879671652338,10.459441760487621,180.0977300791793,41.344387963098654,83.80537866118162,7.7747759069167515,287.10003365863514,Rice
90.94860586661005,9.333810728708094,65.49326349229393,38.796653849308946,17.623701094926936,6.248280235854422,264.6477607876806,Maize
118.89127746918491,59.31814639256173,176.73962424891477,33.571498252816646,70.6396088814205,6.324241937919638,230.0772090534301,Maize
92.06580492204807,27.403491104847166,176.44618747395822,25.6296605387727,37.603687523716744,3.9200191701487386,279.79878344061586,Acidic crops
79.56320446696603,8.269293485946028,157.9301900769747,26.959294554079367,88.8171557005448,6.069238715264024,81.41799193442601,Chickpea
13.114467495932946,110.86990595302476,34.33902280303631,42.836034281410164,55.766840331376216,8.395026516607896,252.79430038610502,Maize
51.48021242832069,69.19322124346469,143.0645693801458,42.50538849156163,40.4267872725291,9.357128557994226,212.08655170613255,Maize
37.12833147544156,45.494268076171636,194.00481291611376,16.31288969792562,58.55812900144666,6.1463816772055795,262.08004730477415,Chickpea
34.1585500730717,131.0116456223073,141.5080957534314,37.10754936405561,46.95741062837048,6.210949292026105,241.82110643302534,Maize
